Variety,Location,T_l,T_opt,Comparison,RMSE,MBE,MAE
HeadM105_DaysToHeading,Canal,14,29,Local vs PRISM,156.0084397663561,152.6967740111111,152.6967740111111
HeadM105_DaysToHeading,Canal,14,30,Local vs PRISM,154.5553662583895,151.4395774781746,151.4395774781746
HeadM105_DaysToHeading,Canal,14,31,Local vs PRISM,151.10071213914276,148.1040405809524,148.1040405809524
HeadM105_DaysToHeading,Canal,14,32,Local vs PRISM,145.5321000436411,142.3162969146825,142.3162969146825
HeadM105_DaysToHeading,Canal,14,33,Local vs PRISM,138.91583848461195,135.30280843769842,135.30280843769842
HeadM105_DaysToHeading,Canal,14,34,Local vs PRISM,132.08975577067142,128.1728818373016,128.1728818373016
HeadM105_DaysToHeading,Canal,14,35,Local vs PRISM,125.47054766313165,121.29375736666665,121.29375736666665
HeadM105_DaysToHeading,Canal,14,36,Local vs PRISM,119.74119827343196,115.39885824722221,115.39885824722221
HeadM105_DaysToHeading,Canal,14,37,Local vs PRISM,115.79255760380371,111.22973230873019,111.22973230873019
HeadM105_DaysToHeading,Canal,14,38,Local vs PRISM,112.97537925560809,108.19164128968256,108.19164128968256
HeadM105_DaysToHeading,Canal,14,39,Local vs PRISM,111.68454938547737,106.62255842063493,106.62255842063493
HeadM105_DaysToHeading,Canal,14,40,Local vs PRISM,111.03700643399378,105.69105664682543,105.69105664682543
HeadM105_DaysToHeading,Canal,15,25,Local vs PRISM,118.81472752751938,117.39708212698412,117.39708212698412
HeadM105_DaysToHeading,Canal,15,26,Local vs PRISM,123.2366003367543,121.73422498412698,121.73422498412698
HeadM105_DaysToHeading,Canal,15,27,Local vs PRISM,127.404729115571,125.83961704484125,125.83961704484125
HeadM105_DaysToHeading,Canal,15,28,Local vs PRISM,131.03557918817938,129.4524741765873,129.4524741765873
HeadM105_DaysToHeading,Canal,15,29,Local vs PRISM,133.71821749464453,132.16152184484125,132.16152184484125
HeadM105_DaysToHeading,Canal,15,30,Local vs PRISM,134.44834018793205,132.99577428293654,132.99577428293654
HeadM105_DaysToHeading,Canal,15,31,Local vs PRISM,132.79935609993043,131.4470808305556,131.4470808305556
HeadM105_DaysToHeading,Canal,15,32,Local vs PRISM,128.14160604410378,126.85197358650795,126.85197358650795
HeadM105_DaysToHeading,Canal,15,33,Local vs PRISM,121.87385750859688,120.48152071507936,120.48152071507936
HeadM105_DaysToHeading,Canal,15,34,Local vs PRISM,115.22039753123616,113.7378243388889,113.7378243388889
HeadM105_DaysToHeading,Canal,15,35,Local vs PRISM,108.55783849514302,107.00305700436509,107.00305700436509
HeadM105_DaysToHeading,Canal,15,36,Local vs PRISM,102.6057891888768,101.03672931349205,101.03672931349205
HeadM105_DaysToHeading,Canal,15,37,Local vs PRISM,98.43651121227559,96.79617480357142,96.79617480357142
HeadM105_DaysToHeading,Canal,15,38,Local vs PRISM,95.49302010396742,93.73943299087303,93.73943299087303
HeadM105_DaysToHeading,Canal,15,39,Local vs PRISM,94.0419845552426,92.17035012182541,92.17035012182541
HeadM105_DaysToHeading,Canal,15,40,Local vs PRISM,93.25836508780131,91.23884834801588,91.23884834801588
HeadM105_DaysToHeading,Canal,16,25,Local vs PRISM,133.60334291719573,129.37055520952381,129.37055520952381
HeadM105_DaysToHeading,Canal,16,26,Local vs PRISM,138.76062412787473,134.37055520952381,134.37055520952381
HeadM105_DaysToHeading,Canal,16,27,Local vs PRISM,143.76584027608803,139.2105766261905,139.2105766261905
HeadM105_DaysToHeading,Canal,16,28,Local vs PRISM,148.28363550504184,143.58613218174602,143.58613218174602
HeadM105_DaysToHeading,Canal,16,29,Local vs PRISM,152.30031591266538,147.4282028619048,147.4282028619048
HeadM105_DaysToHeading,Canal,16,30,Local vs PRISM,154.90613048912894,149.82971082579365,149.82971082579365
HeadM105_DaysToHeading,Canal,16,31,Local vs PRISM,155.78543613053256,150.42118558928573,150.42118558928573
HeadM105_DaysToHeading,Canal,16,32,Local vs PRISM,153.91029446834347,148.15923658809524,148.15923658809524
HeadM105_DaysToHeading,Canal,16,33,Local vs PRISM,149.99742140625872,143.739560459127,143.739560459127
HeadM105_DaysToHeading,Canal,16,34,Local vs PRISM,145.1125073087935,138.2004566515873,138.2004566515873
HeadM105_DaysToHeading,Canal,16,35,Local vs PRISM,139.69577758756384,131.85517312817464,131.85517312817464
HeadM105_DaysToHeading,Canal,16,36,Local vs PRISM,134.66286352119155,126.07298823095239,126.07298823095239
HeadM105_DaysToHeading,Canal,16,37,Local vs PRISM,130.86392282545808,121.87250514325396,121.87250514325396
HeadM105_DaysToHeading,Canal,16,38,Local vs PRISM,128.06626227084055,118.88647773531746,118.88647773531746
HeadM105_DaysToHeading,Canal,16,39,Local vs PRISM,126.622819374621,117.31739486626985,117.31739486626985
HeadM105_DaysToHeading,Canal,16,40,Local vs PRISM,125.86264166038234,116.38589309246034,116.38589309246034
HeadM105_DaysToHeading,Canal,17,25,Local vs PRISM,122.49363147866356,115.55930721825396,115.55930721825396
HeadM105_DaysToHeading,Canal,17,26,Local vs PRISM,127.43013388934514,120.2021643611111,120.2021643611111
HeadM105_DaysToHeading,Canal,17,27,Local vs PRISM,132.325891406255,124.80244213888888,124.80244213888888
HeadM105_DaysToHeading,Canal,17,28,Local vs PRISM,137.04535952802902,129.2310135674603,129.2310135674603
HeadM105_DaysToHeading,Canal,17,29,Local vs PRISM,141.52333595914908,133.41717154920636,133.41717154920636
HeadM105_DaysToHeading,Canal,17,30,Local vs PRISM,145.46200521274562,137.01923504126984,137.01923504126984
HeadM105_DaysToHeading,Canal,17,31,Local vs PRISM,148.57335406008505,139.74026679285714,139.74026679285714
HeadM105_DaysToHeading,Canal,17,32,Local vs PRISM,149.85857276920743,140.55802081785714,140.55802081785714
HeadM105_DaysToHeading,Canal,17,33,Local vs PRISM,149.7021283154663,139.70058266666666,139.70058266666666
HeadM105_DaysToHeading,Canal,17,34,Local vs PRISM,148.17948136172367,137.3706299126984,137.3706299126984
HeadM105_DaysToHeading,Canal,17,35,Local vs PRISM,145.2518778579496,133.70550125992065,133.70550125992065
HeadM105_DaysToHeading,Canal,17,36,Local vs PRISM,141.39443146519426,129.30222359325396,129.30222359325396
HeadM105_DaysToHeading,Canal,17,37,Local vs PRISM,138.0790032066831,125.63850596428573,125.63850596428573
HeadM105_DaysToHeading,Canal,17,38,Local vs PRISM,135.7143409480114,123.00632115436508,123.00632115436508
HeadM105_DaysToHeading,Canal,17,39,Local vs PRISM,134.35351887580367,121.51702404325398,121.51702404325398
HeadM105_DaysToHeading,Canal,17,40,Local vs PRISM,133.55674456751066,120.58552226944445,120.58552226944445
HeadM105_DaysToHeading,Canal,18,25,Local vs PRISM,108.18691600658867,102.63842766150793,102.63842766150793
HeadM105_DaysToHeading,Canal,18,26,Local vs PRISM,112.4818839630092,106.7098562329365,106.7098562329365
HeadM105_DaysToHeading,Canal,18,27,Local vs PRISM,116.77342435119647,110.77699909007937,110.77699909007937
HeadM105_DaysToHeading,Canal,18,28,Local vs PRISM,121.00924221798955,114.77699909007937,114.77699909007937
HeadM105_DaysToHeading,Canal,18,29,Local vs PRISM,125.22009154661701,118.76379199246033,118.76379199246033
HeadM105_DaysToHeading,Canal,18,30,Local vs PRISM,129.25449772364001,122.5852205638889,122.5852205638889
HeadM105_DaysToHeading,Canal,18,31,Local vs PRISM,132.80488026286378,125.93664913531747,125.93664913531747
HeadM105_DaysToHeading,Canal,18,32,Local vs PRISM,135.502274359755,128.4208554845238,128.4208554845238
HeadM105_DaysToHeading,Canal,18,33,Local vs PRISM,137.22735911153129,129.80504428492065,129.80504428492065
HeadM105_DaysToHeading,Canal,18,34,Local vs PRISM,137.81807352323844,129.85866936031746,129.85866936031746
HeadM105_DaysToHeading,Canal,18,35,Local vs PRISM,136.8007634555452,128.19358447579367,128.19358447579367
HeadM105_DaysToHeading,Canal,18,36,Local vs PRISM,134.6164751623432,125.49688637460318,125.49688637460318
HeadM105_DaysToHeading,Canal,18,37,Local vs PRISM,132.37153005737662,123.01054719880953,123.01054719880953
HeadM105_DaysToHeading,Canal,18,38,Local vs PRISM,130.32866761312644,120.85871914007936,120.85871914007936
HeadM105_DaysToHeading,Canal,18,39,Local vs PRISM,128.99353572949695,119.54657290595239,119.54657290595239
HeadM105_DaysToHeading,Canal,18,40,Local vs PRISM,128.14355235599643,118.66762812420636,118.66762812420636
HeadM105_DaysToHeading,Canal,19,25,Local vs PRISM,82.41577142959403,76.13468542857143,76.13468542857143
HeadM105_DaysToHeading,Canal,19,26,Local vs PRISM,85.5926750035519,79.06325685714285,79.06325685714285
HeadM105_DaysToHeading,Canal,19,27,Local vs PRISM,88.76974109406041,81.99182828571428,81.99182828571428
HeadM105_DaysToHeading,Canal,19,28,Local vs PRISM,91.94695285469585,84.92039971428571,84.92039971428571
HeadM105_DaysToHeading,Canal,19,29,Local vs PRISM,95.12429568903566,87.84897114285714,87.84897114285714
HeadM105_DaysToHeading,Canal,19,30,Local vs PRISM,98.2499717550127,90.7253997142857,90.7253997142857
HeadM105_DaysToHeading,Canal,19,31,Local vs PRISM,101.19842078266703,93.41083622222222,93.41083622222222
HeadM105_DaysToHeading,Canal,19,32,Local vs PRISM,103.99918204080983,95.87416955555554,95.87416955555554
HeadM105_DaysToHeading,Canal,19,33,Local vs PRISM,106.10181469659956,97.62006624801587,97.62006624801587
HeadM105_DaysToHeading,Canal,19,34,Local vs PRISM,107.38775545256784,98.5409084484127,98.5409084484127
HeadM105_DaysToHeading,Canal,19,35,Local vs PRISM,107.26313062851068,98.0450187531746,98.0450187531746
HeadM105_DaysToHeading,Canal,19,36,Local vs PRISM,105.94555317926553,96.40994916785714,96.40994916785714
HeadM105_DaysToHeading,Canal,19,37,Local vs PRISM,104.31184662698283,94.48110564444445,94.48110564444445
HeadM105_DaysToHeading,Canal,19,38,Local vs PRISM,102.62841807479991,92.67485512142859,92.67485512142859
HeadM105_DaysToHeading,Canal,19,39,Local vs PRISM,101.6602884011657,91.64350006984128,91.64350006984128
HeadM105_DaysToHeading,Canal,19,40,Local vs PRISM,100.9729628505943,90.88726946666667,90.88726946666667
HeadM105_DaysToHeading,Canal,20,25,Local vs PRISM,67.58938962517932,58.80565320595238,58.80565320595238
HeadM105_DaysToHeading,Canal,20,26,Local vs PRISM,70.13133116997672,61.01993892023809,61.01993892023809
HeadM105_DaysToHeading,Canal,20,27,Local vs PRISM,72.67331150339972,63.234224634523805,63.234224634523805
HeadM105_DaysToHeading,Canal,20,28,Local vs PRISM,75.21532669274238,65.44851034880952,65.44851034880952
HeadM105_DaysToHeading,Canal,20,29,Local vs PRISM,77.7573733195144,67.66279606309524,67.66279606309524
HeadM105_DaysToHeading,Canal,20,30,Local vs PRISM,80.28799508456997,69.86208177738095,69.86208177738095
HeadM105_DaysToHeading,Canal,20,31,Local vs PRISM,82.77573412900405,72.00493892023809,72.00493892023809
HeadM105_DaysToHeading,Canal,20,32,Local vs PRISM,85.25940662440847,74.14200241230158,74.14200241230158
HeadM105_DaysToHeading,Canal,20,33,Local vs PRISM,87.54385912610537,76.08474050753968,76.08474050753968
HeadM105_DaysToHeading,Canal,20,34,Local vs PRISM,89.13046556886827,77.3860500313492,77.3860500313492
HeadM105_DaysToHeading,Canal,20,35,Local vs PRISM,89.8413311746283,77.82721585238096,77.82721585238096
HeadM105_DaysToHeading,Canal,20,36,Local vs PRISM,89.55978907869178,77.25697775714286,77.25697775714286
HeadM105_DaysToHeading,Canal,20,37,Local vs PRISM,88.69021394256019,76.18191449642858,76.18191449642858
HeadM105_DaysToHeading,Canal,20,38,Local vs PRISM,87.57248614231978,74.9082344829365,74.9082344829365
HeadM105_DaysToHeading,Canal,20,39,Local vs PRISM,86.92463416436422,74.03886410198413,74.03886410198413
HeadM105_DaysToHeading,Canal,20,40,Local vs PRISM,86.51843051825769,73.35600414563491,73.35600414563491
HeadM105_DaysToHeading,DelRio,10,25,Local vs PRISM,181.02798219030493,-154.81449632777776,154.81449632777776
HeadM105_DaysToHeading,DelRio,10,26,Local vs PRISM,190.0034100373115,-163.48359990902776,163.48359990902776
HeadM105_DaysToHeading,DelRio,10,27,Local vs PRISM,198.20052712075795,-172.18701963541665,172.18701963541665
HeadM105_DaysToHeading,DelRio,10,28,Local vs PRISM,205.714019394928,-180.65120436249998,180.65120436249998
HeadM105_DaysToHeading,DelRio,10,29,Local vs PRISM,212.94712927507567,-188.8262308277778,188.8262308277778
HeadM105_DaysToHeading,DelRio,10,30,Local vs PRISM,219.82284499804467,-197.0875768138889,197.0875768138889
HeadM105_DaysToHeading,DelRio,10,31,Local vs PRISM,225.96362393314678,-204.94230237638885,204.94230237638885
HeadM105_DaysToHeading,DelRio,10,32,Local vs PRISM,231.90204126996815,-212.29725560208334,212.29725560208334
HeadM105_DaysToHeading,DelRio,10,33,Local vs PRISM,236.5393520445247,-218.22723745208333,218.22723745208333
HeadM105_DaysToHeading,DelRio,10,34,Local vs PRISM,239.2509660218218,-222.2093954347222,222.2093954347222
HeadM105_DaysToHeading,DelRio,10,35,Local vs PRISM,241.6977737033148,-226.0332436006945,226.0332436006945
HeadM105_DaysToHeading,DelRio,10,36,Local vs PRISM,243.33071344092758,-228.92634843888888,228.92634843888888
HeadM105_DaysToHeading,DelRio,10,37,Local vs PRISM,244.75824124212014,-231.18955090347225,231.18955090347225
HeadM105_DaysToHeading,DelRio,10,38,Local vs PRISM,245.75870282788037,-232.6066484194445,232.6066484194445
HeadM105_DaysToHeading,DelRio,10,39,Local vs PRISM,246.02421925195557,-233.00638075972222,233.00638075972222
HeadM105_DaysToHeading,DelRio,10,40,Local vs PRISM,246.0496348903989,-233.0408992736111,233.0408992736111
HeadM105_DaysToHeading,DelRio,11,25,Local vs PRISM,196.59676918645113,-141.41185992361108,173.05830385138887
HeadM105_DaysToHeading,DelRio,11,26,Local vs PRISM,206.36088714438182,-149.61719179027781,180.88002449305557
HeadM105_DaysToHeading,DelRio,11,27,Local vs PRISM,215.56576483073508,-158.7691466138889,187.65906253611115
HeadM105_DaysToHeading,DelRio,11,28,Local vs PRISM,224.08409768306524,-167.96791079583335,193.56160463333333
HeadM105_DaysToHeading,DelRio,11,29,Local vs PRISM,232.16705062363818,-176.83768757013888,199.10782583958337
HeadM105_DaysToHeading,DelRio,11,30,Local vs PRISM,239.85228837457075,-186.25938364097226,204.02027176597227
HeadM105_DaysToHeading,DelRio,11,31,Local vs PRISM,247.07146319852518,-195.70845532916664,208.01498283055557
HeadM105_DaysToHeading,DelRio,11,32,Local vs PRISM,254.03696647238493,-204.86201966597224,211.83518614791666
HeadM105_DaysToHeading,DelRio,11,33,Local vs PRISM,259.2911578657847,-212.1728334993056,214.4374172451389
HeadM105_DaysToHeading,DelRio,11,34,Local vs PRISM,262.44020154300017,-217.2938803708333,217.2938803708333
HeadM105_DaysToHeading,DelRio,11,35,Local vs PRISM,264.95346493524045,-222.0274507590278,222.0274507590278
HeadM105_DaysToHeading,DelRio,11,36,Local vs PRISM,266.38233001616135,-225.48305559722226,225.48305559722226
HeadM105_DaysToHeading,DelRio,11,37,Local vs PRISM,267.34107669255417,-227.88514695069443,227.88514695069443
HeadM105_DaysToHeading,DelRio,11,38,Local vs PRISM,268.0853206055136,-229.42724446666668,229.42724446666668
HeadM105_DaysToHeading,DelRio,11,39,Local vs PRISM,268.33080638478975,-229.9519768069444,229.9519768069444
HeadM105_DaysToHeading,DelRio,11,40,Local vs PRISM,268.3941450187965,-230.07677309861114,230.07677309861114
HeadM105_DaysToHeading,DelRio,12,25,Local vs PRISM,183.4563927571291,-138.5826735881944,161.42311696875
HeadM105_DaysToHeading,DelRio,12,26,Local vs PRISM,193.13221896646937,-147.10146802708334,168.83580018263888
HeadM105_DaysToHeading,DelRio,12,27,Local vs PRISM,202.36481559897928,-156.28697434861112,175.24494518749998
HeadM105_DaysToHeading,DelRio,12,28,Local vs PRISM,211.13398093983426,-165.78114170694448,180.86208481388888
HeadM105_DaysToHeading,DelRio,12,29,Local vs PRISM,219.7308217942747,-175.2096312020833,186.38376869513888
HeadM105_DaysToHeading,DelRio,12,30,Local vs PRISM,228.26152947241238,-185.28432620138886,191.4362134236111
HeadM105_DaysToHeading,DelRio,12,31,Local vs PRISM,236.762571733407,-195.8382731104167,195.8382731104167
HeadM105_DaysToHeading,DelRio,12,32,Local vs PRISM,244.81001490078805,-206.0229682493055,206.0229682493055
HeadM105_DaysToHeading,DelRio,12,33,Local vs PRISM,251.68496696048263,-214.80614357500002,214.80614357500002
HeadM105_DaysToHeading,DelRio,12,34,Local vs PRISM,256.10515252790475,-221.0744852326389,221.0744852326389
HeadM105_DaysToHeading,DelRio,12,35,Local vs PRISM,259.69463215335225,-226.9676043277778,226.9676043277778
HeadM105_DaysToHeading,DelRio,12,36,Local vs PRISM,262.0404613668872,-231.30661194375006,231.30661194375006
HeadM105_DaysToHeading,DelRio,12,37,Local vs PRISM,263.58093184659424,-234.14717551944443,234.14717551944443
HeadM105_DaysToHeading,DelRio,12,38,Local vs PRISM,264.5232716016588,-235.8628841465278,235.8628841465278
HeadM105_DaysToHeading,DelRio,12,39,Local vs PRISM,264.8178368293424,-236.3985192645833,236.3985192645833
HeadM105_DaysToHeading,DelRio,12,40,Local vs PRISM,264.8890113093409,-236.52331555625,236.52331555625
HeadM105_DaysToHeading,DelRio,13,25,Local vs PRISM,182.61262529516412,-120.33385159583332,174.57187844444442
HeadM105_DaysToHeading,DelRio,13,26,Local vs PRISM,191.60005939408808,-127.26367533194443,182.7461465111111
HeadM105_DaysToHeading,DelRio,13,27,Local vs PRISM,199.963853855307,-134.80564433263888,190.01672662291665
HeadM105_DaysToHeading,DelRio,13,28,Local vs PRISM,207.80984908262653,-142.75778832361112,196.59184288194444
HeadM105_DaysToHeading,DelRio,13,29,Local vs PRISM,215.85512143338224,-151.18852131180554,203.27527037847224
HeadM105_DaysToHeading,DelRio,13,30,Local vs PRISM,223.66034692212506,-160.42308030347226,209.27357937013892
HeadM105_DaysToHeading,DelRio,13,31,Local vs PRISM,231.43414667632598,-170.61410597638888,214.70968844444445
HeadM105_DaysToHeading,DelRio,13,32,Local vs PRISM,239.24222928200192,-180.96535275833332,219.9861575180555
HeadM105_DaysToHeading,DelRio,13,33,Local vs PRISM,246.07104321569673,-190.12063882291667,224.2705826020833
HeadM105_DaysToHeading,DelRio,13,34,Local vs PRISM,250.57089069716685,-196.88970951388887,226.4708479958333
HeadM105_DaysToHeading,DelRio,13,35,Local vs PRISM,253.79399683083685,-202.91070393750002,227.32406551944447
HeadM105_DaysToHeading,DelRio,13,36,Local vs PRISM,255.7438868814585,-207.37154519583336,227.1915179569444
HeadM105_DaysToHeading,DelRio,13,37,Local vs PRISM,257.00747184415115,-210.3289145368056,226.97191371736113
HeadM105_DaysToHeading,DelRio,13,38,Local vs PRISM,257.8147692055417,-212.1404855527778,226.77998474722224
HeadM105_DaysToHeading,DelRio,13,39,Local vs PRISM,258.1522321102729,-212.77334289305554,226.72909254583334
